,product_group,confidence,support,lift
3381,"frozenset({31047415.0}),frozenset({31047450.0, 31047485.0})",0.4444444444444444,0.001058411060395581,223.95555555555552
2615,"frozenset({31618300.0, 32988396.0, 31618405.0, 34129942.0}),frozenset({31618321.0, 32988382.0})",0.7096774193548387,0.001455315208043924,223.5040322580645
2658,"frozenset({31618321.0, 32988382.0}),frozenset({31618300.0, 32988396.0, 31618405.0, 34129942.0})",0.4583333333333333,0.001455315208043924,223.5040322580645
1852,"frozenset({31047450.0}),frozenset({31047443.0})",0.5576923076923077,0.0019183700469669908,221.85880566801623
1853,"frozenset({31047443.0}),frozenset({31047450.0})",0.7631578947368421,0.0019183700469669908,221.8588056680162
3616,"frozenset({34391161.0}),frozenset({34391203.0})",0.761904761904762,0.001058411060395581,221.49450549450552
3617,"frozenset({34391203.0}),frozenset({34391161.0})",0.30769230769230765,0.001058411060395581,221.4945054945055
2636,"frozenset({31618300.0, 31618405.0, 32988382.0}),frozenset({31618321.0, 32988396.0, 34129942.0})",0.39285714285714285,0.001455315208043924,219.95634920634922
2637,"frozenset({31618321.0, 32988396.0, 34129942.0}),frozenset({31618300.0, 31618405.0, 32988382.0})",0.8148148148148149,0.001455315208043924,219.95634920634922
2034,"frozenset({36298353.0, 36298122.0}),frozenset({36298206.0})",0.7272727272727274,0.0015876165905933718,219.8836363636364
2039,"frozenset({36298206.0}),frozenset({36298353.0, 36298122.0})",0.48000000000000004,0.0015876165905933718,219.88363636363638
944,"frozenset({32476192.0, 32079103.0}),frozenset({32079082.0, 32078795.0, 32078970.0})",0.5925925925925926,0.001058411060395581,218.49322493224932
937,"frozenset({32079082.0, 32078795.0, 32078970.0}),frozenset({32476192.0, 32079103.0})",0.3902439024390244,0.001058411060395581,218.49322493224932
2149,"frozenset({32175766.0}),frozenset({35427560.0})",0.5,0.0015876165905933718,215.95714285714286
2148,"frozenset({35427560.0}),frozenset({32175766.0})",0.6857142857142857,0.0015876165905933718,215.95714285714286
2086,"frozenset({36298122.0, 36298395.0}),frozenset({36298381.0})",0.9411764705882352,0.001058411060395581,215.57219251336898
2091,"frozenset({36298381.0}),frozenset({36298122.0, 36298395.0})",0.24242424242424243,0.001058411060395581,215.57219251336898
2691,"frozenset({31047464.0, 31047485.0}),frozenset({31047492.0})",0.35555555555555557,0.001058411060395581,214.99733333333336
2694,"frozenset({31047492.0}),frozenset({31047464.0, 31047485.0})",0.64,0.001058411060395581,214.99733333333333
1867,"frozenset({31047450.0}),frozenset({31047443.0, 31047485.0})",0.3269230769230769,0.001124561751670305,214.873745819398
1866,"frozenset({31047443.0, 31047485.0}),frozenset({31047450.0})",0.7391304347826088,0.001124561751670305,214.873745819398
2654,"frozenset({31618300.0, 32988396.0}),frozenset({31618321.0, 32988382.0, 31618405.0, 34129942.0})",0.5116279069767442,0.001455315208043924,214.84108527131784
2619,"frozenset({31618321.0, 32988382.0, 31618405.0, 34129942.0}),frozenset({31618300.0, 32988396.0})",0.6111111111111112,0.001455315208043924,214.84108527131784
2738,"frozenset({32580961.0}),frozenset({32580702.0})",0.45454545454545453,0.0013230138254944764,214.73011363636363
2739,"frozenset({32580702.0}),frozenset({32580961.0})",0.625,0.0013230138254944764,214.73011363636363
