,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
3279,frozenset({32079103.0}),"frozenset({32078802.0, 32079082.0, 32078935.0, 32842551.0})",0.01316398756367004,0.001124561751670305,0.001124561751670305,0.08542713567839197,75.96482412060301,0.0011097580347567383,1.0921769901726244,1.0
3280,"frozenset({32078802.0, 32079082.0})",frozenset({32079103.0}),0.002579876959714229,0.01316398756367004,0.0023814248858900575,0.923076923076923,70.12137611132586,0.0023474634176765805,12.82886816167228,0.9882886766591502
3281,"frozenset({32078802.0, 32079103.0})",frozenset({32079082.0}),0.002910630416087848,0.012304028577098631,0.0023814248858900575,0.8181818181818181,66.49706744868034,0.0023456124060731403,5.432327842825956,0.9878369711846792
3282,"frozenset({32079082.0, 32079103.0})",frozenset({32078802.0}),0.008533439174439373,0.0039028907852087054,0.0023814248858900575,0.27906976744186046,71.50335041387466,0.002348119804769999,1.3816830869753558,0.9945011564807401
3283,frozenset({32078802.0}),"frozenset({32079082.0, 32079103.0})",0.0039028907852087054,0.008533439174439373,0.0023814248858900575,0.6101694915254238,71.50335041387466,0.002348119804769999,2.543327264726438,0.9898780271837783
3284,frozenset({32079082.0}),"frozenset({32078802.0, 32079103.0})",0.012304028577098631,0.002910630416087848,0.0023814248858900575,0.1935483870967742,66.49706744868035,0.0023456124060731403,1.236390818284051,0.9972317103118792
3285,frozenset({32079103.0}),"frozenset({32078802.0, 32079082.0})",0.01316398756367004,0.002579876959714229,0.0023814248858900575,0.18090452261306533,70.12137611132586,0.0023474634176765805,1.2177092299694288,0.9988883675202215
3286,"frozenset({32078802.0, 32079082.0})",frozenset({32078935.0}),0.002579876959714229,0.01283323410729642,0.002315274194615334,0.8974358974358975,69.93061062648692,0.002282166029623301,9.624875967453862,0.9882496731283043
3287,"frozenset({32078802.0, 32078935.0})",frozenset({32079082.0}),0.002910630416087848,0.012304028577098631,0.002315274194615334,0.7954545454545454,64.649926686217,0.0022794617147984166,4.828735860289739,0.9874060524495077
3288,"frozenset({32079082.0, 32078935.0})",frozenset({32078802.0}),0.007342726731494344,0.0039028907852087054,0.002315274194615334,0.3153153153153153,80.79019697663766,0.0022866163341166788,1.4548260410900242,0.994927743188439
3289,frozenset({32078802.0}),"frozenset({32079082.0, 32078935.0})",0.0039028907852087054,0.007342726731494344,0.002315274194615334,0.5932203389830509,80.79019697663766,0.0022866163341166788,2.4402824634517435,0.9914919454300513
3290,frozenset({32079082.0}),"frozenset({32078802.0, 32078935.0})",0.012304028577098631,0.002910630416087848,0.002315274194615334,0.1881720430107527,64.649926686217,0.0022794617147984166,1.2282027996199183,0.9967966933608888
3291,frozenset({32078935.0}),"frozenset({32078802.0, 32079082.0})",0.01283323410729642,0.002579876959714229,0.002315274194615334,0.18041237113402064,69.93061062648692,0.002282166029623301,1.2169780117598457,0.9985142780559253
3292,"frozenset({32078802.0, 32078795.0})",frozenset({32079082.0}),0.0027121783422636766,0.012304028577098631,0.0019845207382417148,0.7317073170731708,59.46892210857593,0.0019511500184123144,3.6814122571217243,0.9858583178561953
